Rainfall(mm),Humidity(%),Temperature(C),Flood Occurred
260,96,16,1
260,96,19,1
260,96,22,1
260,96,25,1
260,96,28,1
260,96,31,1
260,96,34,1
260,96,37,1
260,96,40,1
260,96,43,1
260,97,15,1
260,100,16,1
260,100,19,1
260,100,22,1
260,100,25,1
260,100,28,1
260,100,31,1
260,100,34,1
260,100,37,1
260,100,40,1
260,100,43,1
261,30,15,1
265,32,16,1
265,32,19,1
265,32,22,1
265,32,25,1
265,32,28,1
265,32,31,1
265,32,34,1
265,32,37,1
265,32,40,1
265,32,43,1
265,33,15,1
265,36,16,1
265,36,19,1
265,36,22,1
265,36,25,1
265,36,28,1
265,36,31,1
265,36,34,1
265,36,37,1
265,36,40,1
265,36,43,1
265,37,15,1
265,40,16,1
265,40,19,1
265,40,22,1
265,40,25,1
265,40,28,1
265,40,31,1
265,40,34,1
265,40,37,1
265,40,40,1
265,40,43,1
265,41,15,1
265,44,16,1
265,44,19,1
265,44,22,1
265,44,25,1
265,44,28,1
265,44,31,1
265,44,34,1
265,44,37,1
265,44,40,1
265,44,43,1
265,45,15,1
265,48,16,1
265,48,19,1
265,48,22,1
265,48,25,1
265,48,28,1
265,48,31,1
265,48,34,1
265,48,37,1
265,48,40,1
265,48,43,1
265,49,15,1
265,52,16,1
265,52,19,1
265,52,22,1
265,52,25,1
265,52,28,1
265,52,31,1
265,52,34,1
265,52,37,1
265,52,40,1
265,52,43,1
265,53,15,1
265,56,16,1
265,56,19,1
265,56,22,1
265,56,25,1
265,56,28,1
265,56,31,1
265,56,34,1
265,56,37,1
265,56,40,1
265,56,43,1
265,57,15,1
265,60,16,1
265,60,19,1
265,60,22,1
265,60,25,1
265,60,28,1
265,60,31,1
265,60,34,1
265,60,37,1
265,60,40,1
265,60,43,1
265,61,15,1
265,64,16,1
265,64,19,1
265,64,22,1
265,64,25,1
265,64,28,1
265,64,31,1
265,64,34,1
265,64,37,1
265,64,40,1
265,64,43,1
265,65,15,1
265,68,16,1
265,68,19,1
265,68,22,1
265,68,25,1
265,68,28,1
265,68,31,1
265,68,34,1
265,68,37,1
265,68,40,1
265,68,43,1
265,69,15,1
265,72,16,1
265,72,19,1
265,72,22,1
265,72,25,1
265,72,28,1
265,72,31,1
265,72,34,1
265,72,37,1
265,72,40,1
265,72,43,1
265,73,15,1
265,76,16,1
265,76,19,1
265,76,22,1
265,76,25,1
265,76,28,1
265,76,31,1
265,76,34,1
265,76,37,1
265,76,40,1
265,76,43,1
265,77,15,1
265,80,16,1
265,80,19,1
265,80,22,1
265,80,25,1
265,80,28,1
265,80,31,1
265,80,34,1
265,80,37,1
265,80,40,1
265,80,43,1
265,81,15,1
265,84,16,1
265,84,19,1
265,84,22,1
265,84,25,1
265,84,28,1
265,84,31,1
265,84,34,1
265,84,37,1
265,84,40,1
265,84,43,1
265,85,15,1
265,88,16,1
265,88,19,1
265,88,22,1
265,88,25,1
265,88,28,1
265,88,31,1
265,88,34,1
265,88,37,1
265,88,40,1
265,88,43,1
265,89,15,1
265,92,16,1
265,92,19,1
265,92,22,1
265,92,25,1
265,92,28,1
265,92,31,1
265,92,34,1
265,92,37,1
265,92,40,1
265,92,43,1
265,93,15,1
265,96,16,1
265,96,19,1
265,96,22,1
265,96,25,1
265,96,28,1
265,96,31,1
265,96,34,1
265,96,37,1
265,96,40,1
265,96,43,1
265,97,15,1
265,100,16,1
265,100,19,1
265,100,22,1
265,100,25,1
265,100,28,1
265,100,31,1
265,100,34,1
265,100,37,1
265,100,40,1
265,100,43,1
266,30,15,1
270,32,16,1
270,32,19,1
270,32,22,1
270,32,25,1
270,32,28,1
270,32,31,1
270,32,34,1
270,32,37,1
270,32,40,1
270,32,43,1
270,33,15,1
270,36,16,1
270,36,19,1
270,36,22,1
270,36,25,1
270,36,28,1
270,36,31,1
270,36,34,1
270,36,37,1
270,36,40,1
270,36,43,1
270,37,15,1
270,40,16,1
270,40,19,1
270,40,22,1
270,40,25,1
270,40,28,1
270,40,31,1
270,40,34,1
270,40,37,1
270,40,40,1
270,40,43,1
270,41,15,1
270,44,16,1
270,44,19,1
270,44,22,1
270,44,25,1
270,44,28,1
270,44,31,1
270,44,34,1
270,44,37,1
270,44,40,1
270,44,43,1
270,45,15,1
270,48,16,1
270,48,19,1
270,48,22,1
270,48,25,1
270,48,28,1
270,48,31,1
270,48,34,1
270,48,37,1
270,48,40,1
270,48,43,1
270,49,15,1
270,52,16,1
270,52,19,1
270,52,22,1
270,52,25,1
270,52,28,1
270,52,31,1
270,52,34,1
270,52,37,1
270,52,40,1
270,52,43,1
270,53,15,1
270,56,16,1
270,56,19,1
270,56,22,1
270,56,25,1
270,56,28,1
270,56,31,1
270,56,34,1
270,56,37,1
270,56,40,1
270,56,43,1
270,57,15,1
270,60,16,1
270,60,19,1
270,60,22,1
270,60,25,1
270,60,28,1
270,60,31,1
270,60,34,1
270,60,37,1
270,60,40,1
270,60,43,1
270,61,15,1
270,64,16,1
270,64,19,1
270,64,22,1
270,64,25,1
270,64,28,1
270,64,31,1
270,64,34,1
270,64,37,1
270,64,40,1
270,64,43,1
270,65,15,1
270,68,16,1
270,68,19,1
270,68,22,1
270,68,25,1
270,68,28,1
270,68,31,1
270,68,34,1
270,68,37,1
270,68,40,1
270,68,43,1
270,69,15,1
270,72,16,1
270,72,19,1
270,72,22,1
270,72,25,1
270,72,28,1
270,72,31,1
270,72,34,1
270,72,37,1
270,72,40,1
270,72,43,1
270,73,15,1
270,76,16,1
270,76,19,1
270,76,22,1
270,76,25,1
270,76,28,1
270,76,31,1
270,76,34,1
270,76,37,1
270,76,40,1
270,76,43,1
270,77,15,1
270,80,16,1
270,80,19,1
270,80,22,1
270,80,25,1
270,80,28,1
270,80,31,1
270,80,34,1
270,80,37,1
270,80,40,1
270,80,43,1
270,81,15,1
270,84,16,1
270,84,19,1
270,84,22,1
270,84,25,1
270,84,28,1
270,84,31,1
270,84,34,1
270,84,37,1
270,84,40,1
270,84,43,1
270,85,15,1
270,88,16,1
270,88,19,1
270,88,22,1
270,88,25,1
270,88,28,1
270,88,31,1
270,88,34,1
270,88,37,1
270,88,40,1
270,88,43,1
270,89,15,1
270,92,16,1
270,92,19,1
270,92,22,1
270,92,25,1
270,92,28,1
270,92,31,1
270,92,34,1
270,92,37,1
270,92,40,1
270,92,43,1
270,93,15,1
270,96,16,1
270,96,19,1
270,96,22,1
270,96,25,1
270,96,28,1
270,96,31,1
270,96,34,1
270,96,37,1
270,96,40,1
270,96,43,1
270,97,15,1
270,100,16,1
270,100,19,1
270,100,22,1
270,100,25,1
270,100,28,1
270,100,31,1
270,100,34,1
270,100,37,1
270,100,40,1
270,100,43,1
271,30,15,1
275,32,16,1
275,32,19,1
275,32,22,1
275,32,25,1
275,32,28,1
275,32,31,1
275,32,34,1
275,32,37,1
275,32,40,1
275,32,43,1
275,33,15,1
275,36,16,1
275,36,19,1
275,36,22,1
275,36,25,1
275,36,28,1
275,36,31,1
275,36,34,1
275,36,37,1
275,36,40,1
275,36,43,1
275,37,15,1
275,40,16,1
275,40,19,1
275,40,22,1
275,40,25,1
275,40,28,1
275,40,31,1
275,40,34,1
275,40,37,1
275,40,40,1
275,40,43,1
275,41,15,1
275,44,16,1
275,44,19,1
275,44,22,1
275,44,25,1
275,44,28,1
275,44,31,1
275,44,34,1
275,44,37,1
275,44,40,1
275,44,43,1
275,45,15,1
275,48,16,1
275,48,19,1
275,48,22,1
275,48,25,1
275,48,28,1
275,48,31,1
275,48,34,1
275,48,37,1
275,48,40,1
275,48,43,1
275,49,15,1
275,52,16,1
275,52,19,1
275,52,22,1
275,52,25,1
275,52,28,1
275,52,31,1
275,52,34,1
275,52,37,1
275,52,40,1
275,52,43,1
275,53,15,1
275,56,16,1
275,56,19,1
275,56,22,1
275,56,25,1
275,56,28,1
275,56,31,1
275,56,34,1
275,56,37,1
275,56,40,1
275,56,43,1
275,57,15,1
275,60,16,1
275,60,19,1
275,60,22,1
275,60,25,1
275,60,28,1
275,60,31,1
275,60,34,1
275,60,37,1
275,60,40,1
275,60,43,1
275,61,15,1
275,64,16,1
275,64,19,1
275,64,22,1
275,64,25,1
275,64,28,1
275,64,31,1
275,64,34,1
275,64,37,1
275,64,40,1
275,64,43,1
275,65,15,1
275,68,16,1
275,68,19,1
275,68,22,1
275,68,25,1
275,68,28,1
275,68,31,1
275,68,34,1
275,68,37,1
275,68,40,1
275,68,43,1
275,69,15,1
275,72,16,1
275,72,19,1
275,72,22,1
275,72,25,1
275,72,28,1
275,72,31,1
275,72,34,1
275,72,37,1
275,72,40,1
275,72,43,1
275,73,15,1
275,76,16,1
275,76,19,1
275,76,22,1
275,76,25,1
275,76,28,1
275,76,31,1
275,76,34,1
275,76,37,1
275,76,40,1
275,76,43,1
275,77,15,1
275,80,16,1
275,80,19,1
275,80,22,1
275,80,25,1
275,80,28,1
275,80,31,1
275,80,34,1
275,80,37,1
275,80,40,1
275,80,43,1
275,81,15,1
275,84,16,1
275,84,19,1
275,84,22,1
275,84,25,1
275,84,28,1
275,84,31,1
275,84,34,1
275,84,37,1
275,84,40,1
275,84,43,1
275,85,15,1
275,88,16,1
275,88,19,1
275,88,22,1
275,88,25,1
275,88,28,1
275,88,31,1
275,88,34,1
275,88,37,1
275,88,40,1
275,88,43,1
275,89,15,1
275,92,16,1
275,92,19,1
275,92,22,1
275,92,25,1
275,92,28,1
275,92,31,1
275,92,34,1
275,92,37,1
275,92,40,1
275,92,43,1
275,93,15,1
275,96,16,1
275,96,19,1
275,96,22,1
275,96,25,1
275,96,28,1
275,96,31,1
275,96,34,1
275,96,37,1
275,96,40,1
275,96,43,1
275,97,15,1
275,100,16,1
275,100,19,1
275,100,22,1
275,100,25,1
275,100,28,1
275,100,31,1
275,100,34,1
275,100,37,1
275,100,40,1
275,100,43,1
276,30,15,1
280,32,16,1
280,32,19,1
280,32,22,1
280,32,25,1
280,32,28,1
280,32,31,1
280,32,34,1
280,32,37,1
280,32,40,1
280,32,43,1
280,33,15,1
280,36,16,1
280,36,19,1
280,36,22,1
280,36,25,1
280,36,28,1
280,36,31,1
280,36,34,1
280,36,37,1
280,36,40,1
280,36,43,1
280,37,15,1
280,40,16,1
280,40,19,1
280,40,22,1
280,40,25,1
280,40,28,1
280,40,31,1
280,40,34,1
280,40,37,1
280,40,40,1
280,40,43,1
280,41,15,1
280,44,16,1
280,44,19,1
280,44,22,1
280,44,25,1
280,44,28,1
280,44,31,1
280,44,34,1
280,44,37,1
280,44,40,1
280,44,43,1
280,45,15,1
280,48,16,1
280,48,19,1
280,48,22,1
280,48,25,1
280,48,28,1
280,48,31,1
280,48,34,1
280,48,37,1
280,48,40,1
280,48,43,1
280,49,15,1
280,52,16,1
280,52,19,1
280,52,22,1
280,52,25,1
280,52,28,1
280,52,31,1
280,52,34,1
280,52,37,1
280,52,40,1
280,52,43,1
280,53,15,1
280,56,16,1
280,56,19,1
280,56,22,1
280,56,25,1
280,56,28,1
280,56,31,1
280,56,34,1
280,56,37,1
280,56,40,1
280,56,43,1
280,57,15,1
280,60,16,1
280,60,19,1
280,60,22,1
280,60,25,1
280,60,28,1
280,60,31,1
280,60,34,1
280,60,37,1
280,60,40,1
280,60,43,1
280,61,15,1
280,64,16,1
280,64,19,1
280,64,22,1
280,64,25,1
280,64,28,1
280,64,31,1
280,64,34,1
280,64,37,1
280,64,40,1
280,64,43,1
280,65,15,1
280,68,16,1
280,68,19,1
280,68,22,1
280,68,25,1
280,68,28,1
280,68,31,1
280,68,34,1
280,68,37,1
280,68,40,1
280,68,43,1
280,69,15,1
280,72,16,1
280,72,19,1
280,72,22,1
280,72,25,1
280,72,28,1
280,72,31,1
280,72,34,1
280,72,37,1
280,72,40,1
280,72,43,1
280,73,15,1
280,76,16,1
280,76,19,1
280,76,22,1
280,76,25,1
280,76,28,1
280,76,31,1
280,76,34,1
280,76,37,1
280,76,40,1
280,76,43,1
280,77,15,1
280,80,16,1
280,80,19,1
280,80,22,1
280,80,25,1
280,80,28,1
280,80,31,1
280,80,34,1
280,80,37,1
280,80,40,1
280,80,43,1
280,81,15,1
280,84,16,1
280,84,19,1
280,84,22,1
280,84,25,1
280,84,28,1
280,84,31,1
280,84,34,1
280,84,37,1
280,84,40,1
280,84,43,1
280,85,15,1
280,88,16,1
280,88,19,1
280,88,22,1
280,88,25,1
280,88,28,1
280,88,31,1
280,88,34,1
280,88,37,1
280,88,40,1
280,88,43,1
280,89,15,1
280,92,16,1
280,92,19,1
280,92,22,1
280,92,25,1
280,92,28,1
280,92,31,1
280,92,34,1
280,92,37,1
280,92,40,1
280,92,43,1
280,93,15,1
280,96,16,1
280,96,19,1
280,96,22,1
280,96,25,1
280,96,28,1
280,96,31,1
280,96,34,1
280,96,37,1
280,96,40,1
280,96,43,1
280,97,15,1
280,100,16,1
280,100,19,1
280,100,22,1
280,100,25,1
280,100,28,1
280,100,31,1
280,100,34,1
280,100,37,1
280,100,40,1
280,100,43,1
281,30,15,1
285,32,16,1
285,32,19,1
285,32,22,1
285,32,25,1
285,32,28,1
285,32,31,1
285,32,34,1
285,32,37,1
285,32,40,1
285,32,43,1
285,33,15,1
285,36,16,1
285,36,19,1
285,36,22,1
285,36,25,1
285,36,28,1
285,36,31,1
285,36,34,1
285,36,37,1
285,36,40,1
285,36,43,1
285,37,15,1
285,40,16,1
285,40,19,1
285,40,22,1
285,40,25,1
285,40,28,1
285,40,31,1
285,40,34,1
285,40,37,1
285,40,40,1
285,40,43,1
285,41,15,1
285,44,16,1
285,44,19,1
285,44,22,1
285,44,25,1
285,44,28,1
285,44,31,1
285,44,34,1
285,44,37,1
285,44,40,1
285,44,43,1
285,45,15,1
285,48,16,1
285,48,19,1
285,48,22,1
285,48,25,1
285,48,28,1
285,48,31,1
285,48,34,1
285,48,37,1
285,48,40,1
285,48,43,1
285,49,15,1
285,52,16,1
285,52,19,1
285,52,22,1
285,52,25,1
285,52,28,1
285,52,31,1
285,52,34,1
285,52,37,1
285,52,40,1
285,52,43,1
285,53,15,1
285,56,16,1
285,56,19,1
285,56,22,1
285,56,25,1
285,56,28,1
285,56,31,1
285,56,34,1
285,56,37,1
285,56,40,1
285,56,43,1
285,57,15,1
285,60,16,1
285,60,19,1
285,60,22,1
285,60,25,1
285,60,28,1
285,60,31,1
285,60,34,1
285,60,37,1
285,60,40,1
285,60,43,1
285,61,15,1
285,64,16,1
285,64,19,1
285,64,22,1
285,64,25,1
285,64,28,1
285,64,31,1
285,64,34,1
285,64,37,1
285,64,40,1
285,64,43,1
285,65,15,1
285,68,16,1
285,68,19,1
285,68,22,1
285,68,25,1
285,68,28,1
285,68,31,1
285,68,34,1
285,68,37,1
285,68,40,1
285,68,43,1
285,69,15,1
285,72,16,1
285,72,19,1
285,72,22,1
285,72,25,1
285,72,28,1
285,72,31,1
285,72,34,1
285,72,37,1
285,72,40,1
285,72,43,1
285,73,15,1
285,76,16,1
285,76,19,1
285,76,22,1
285,76,25,1
285,76,28,1
285,76,31,1
285,76,34,1
285,76,37,1
285,76,40,1
285,76,43,1
285,77,15,1
285,80,16,1
285,80,19,1
285,80,22,1
285,80,25,1
285,80,28,1
285,80,31,1
285,80,34,1
285,80,37,1
285,80,40,1
285,80,43,1
285,81,15,1
285,84,16,1
285,84,19,1
285,84,22,1
285,84,25,1
285,84,28,1
285,84,31,1
285,84,34,1
285,84,37,1
285,84,40,1
285,84,43,1
285,85,15,1
285,88,16,1
285,88,19,1
285,88,22,1
285,88,25,1
285,88,28,1
285,88,31,1
285,88,34,1
285,88,37,1
285,88,40,1
285,88,43,1
285,89,15,1
285,92,16,1
285,92,19,1
285,92,22,1
285,92,25,1
285,92,28,1
285,92,31,1
285,92,34,1
285,92,37,1
285,92,40,1
285,92,43,1
285,93,15,1
285,96,16,1
285,96,19,1
285,96,22,1
285,96,25,1
285,96,28,1
285,96,31,1
285,96,34,1
285,96,37,1
285,96,40,1
285,96,43,1
285,97,15,1
285,100,16,1
285,100,19,1
285,100,22,1
285,100,25,1
285,100,28,1
285,100,31,1
285,100,34,1
285,100,37,1
285,100,40,1
285,100,43,1
286,30,15,1
290,32,16,1
290,32,19,1
290,32,22,1
290,32,25,1
290,32,28,1
290,32,31,1
290,32,34,1
290,32,37,1
290,32,40,1
290,32,43,1
290,33,15,1
290,36,16,1
290,36,19,1
290,36,22,1
290,36,25,1
290,36,28,1
290,36,31,1
290,36,34,1
290,36,37,1
290,36,40,1
290,36,43,1
290,37,15,1
290,40,16,1
290,40,19,1
290,40,22,1
290,40,25,1
290,40,28,1
290,40,31,1
290,40,34,1
290,40,37,1
290,40,40,1
290,40,43,1
290,41,15,1
290,44,16,1
290,44,19,1
290,44,22,1
290,44,25,1
290,44,28,1
290,44,31,1
290,44,34,1
290,44,37,1
290,44,40,1
290,44,43,1
290,45,15,1
290,48,16,1
290,48,19,1
290,48,22,1
290,48,25,1
290,48,28,1
290,48,31,1
290,48,34,1
290,48,37,1
290,48,40,1
290,48,43,1
290,49,15,1
290,52,16,1
290,52,19,1
290,52,22,1
290,52,25,1
290,52,28,1
290,52,31,1
290,52,34,1
290,52,37,1
290,52,40,1
290,52,43,1
290,53,15,1
290,56,16,1
290,56,19,1
290,56,22,1
290,56,25,1
290,56,28,1
290,56,31,1
290,56,34,1
290,56,37,1
290,56,40,1
290,56,43,1
290,57,15,1
290,60,16,1
290,60,19,1
290,60,22,1
290,60,25,1
290,60,28,1
290,60,31,1
290,60,34,1
290,60,37,1
290,60,40,1
290,60,43,1
290,61,15,1
290,64,16,1
290,64,19,1
290,64,22,1
290,64,25,1
290,64,28,1
290,64,31,1
290,64,34,1
290,64,37,1
290,64,40,1
290,64,43,1
290,65,15,1
290,68,16,1
290,68,19,1
290,68,22,1
290,68,25,1
290,68,28,1
290,68,31,1
290,68,34,1
290,68,37,1
290,68,40,1
290,68,43,1
290,69,15,1
290,72,16,1
290,72,19,1
290,72,22,1
290,72,25,1
290,72,28,1
290,72,31,1
290,72,34,1
290,72,37,1
290,72,40,1
290,72,43,1
290,73,15,1
290,76,16,1
290,76,19,1
290,76,22,1
290,76,25,1
290,76,28,1
290,76,31,1
290,76,34,1
290,76,37,1
290,76,40,1
290,76,43,1
290,77,15,1
290,80,16,1
290,80,19,1
290,80,22,1
290,80,25,1
290,80,28,1
290,80,31,1
290,80,34,1
290,80,37,1
290,80,40,1
290,80,43,1
290,81,15,1
290,84,16,1
290,84,19,1
290,84,22,1
290,84,25,1
290,84,28,1
290,84,31,1
290,84,34,1
290,84,37,1
290,84,40,1
290,84,43,1
290,85,15,1
290,88,16,1
290,88,19,1
290,88,22,1
290,88,25,1
290,88,28,1
290,88,31,1
290,88,34,1
290,88,37,1
290,88,40,1
290,88,43,1
290,89,15,1
290,92,16,1
290,92,19,1
290,92,22,1
290,92,25,1
290,92,28,1
290,92,31,1
290,92,34,1
290,92,37,1
290,92,40,1
290,92,43,1
290,93,15,1
290,96,16,1
290,96,19,1
290,96,22,1
290,96,25,1
290,96,28,1
290,96,31,1
290,96,34,1
290,96,37,1
290,96,40,1
290,96,43,1
290,97,15,1
290,100,16,1
290,100,19,1
290,100,22,1
290,100,25,1
290,100,28,1
290,100,31,1
290,100,34,1
290,100,37,1
290,100,40,1
290,100,43,1
291,30,15,1
295,32,16,1
295,32,19,1
295,32,22,1
295,32,25,1
295,32,28,1
295,32,31,1
295,32,34,1
295,32,37,1
295,32,40,1
295,32,43,1
295,33,15,1
295,36,16,1
295,36,19,1
295,36,22,1
295,36,25,1
295,36,28,1
295,36,31,1
295,36,34,1
295,36,37,1
295,36,40,1
295,36,43,1
295,37,15,1
295,40,16,1
295,40,19,1
295,40,22,1
295,40,25,1
295,40,28,1
295,40,31,1
295,40,34,1
295,40,37,1
295,40,40,1
295,40,43,1
295,41,15,1
295,44,16,1
295,44,19,1
295,44,22,1
295,44,25,1
295,44,28,1
295,44,31,1
295,44,34,1
295,44,37,1
295,44,40,1
295,44,43,1
295,45,15,1
295,48,16,1
295,48,19,1
295,48,22,1
295,48,25,1
295,48,28,1
295,48,31,1
295,48,34,1
295,48,37,1
295,48,40,1
295,48,43,1
295,49,15,1
295,52,16,1
295,52,19,1
295,52,22,1
295,52,25,1
295,52,28,1
295,52,31,1
295,52,34,1
295,52,37,1
295,52,40,1
295,52,43,1
295,53,15,1
295,56,16,1
295,56,19,1
295,56,22,1
295,56,25,1
295,56,28,1
295,56,31,1
295,56,34,1
295,56,37,1
295,56,40,1
295,56,43,1
295,57,15,1
295,60,16,1
295,60,19,1
295,60,22,1
295,60,25,1
295,60,28,1
295,60,31,1
295,60,34,1
295,60,37,1
295,60,40,1
295,60,43,1
295,61,15,1
295,64,16,1
295,64,19,1
295,64,22,1
295,64,25,1
295,64,28,1
295,64,31,1
295,64,34,1
295,64,37,1
295,64,40,1
295,64,43,1
295,65,15,1
295,68,16,1
295,68,19,1
295,68,22,1
295,68,25,1
295,68,28,1
295,68,31,1
295,68,34,1
295,68,37,1
295,68,40,1
295,68,43,1
295,69,15,1
295,72,16,1
295,72,19,1
295,72,22,1
295,72,25,1
295,72,28,1
295,72,31,1
295,72,34,1
295,72,37,1
295,72,40,1
295,72,43,1
295,73,15,1
295,76,16,1
295,76,19,1
295,76,22,1
295,76,25,1
295,76,28,1
295,76,31,1
295,76,34,1
295,76,37,1
295,76,40,1
295,76,43,1
295,77,15,1
295,80,16,1
295,80,19,1
295,80,22,1
295,80,25,1
295,80,28,1
295,80,31,1
295,80,34,1
295,80,37,1
295,80,40,1
295,80,43,1
295,81,15,1
295,84,16,1
295,84,19,1
295,84,22,1
295,84,25,1
295,84,28,1
295,84,31,1
295,84,34,1
295,84,37,1
295,84,40,1
295,84,43,1
295,85,15,1
295,88,16,1
295,88,19,1
295,88,22,1
295,88,25,1
295,88,28,1
295,88,31,1
295,88,34,1
295,88,37,1
295,88,40,1
295,88,43,1
295,89,15,1
295,92,16,1
295,92,19,1
295,92,22,1
295,92,25,1
295,92,28,1
295,92,31,1
295,92,34,1
295,92,37,1
295,92,40,1
295,92,43,1
295,93,15,1
295,96,16,1
295,96,19,1
295,96,22,1
295,96,25,1
295,96,28,1
295,96,31,1
295,96,34,1
295,96,37,1
295,96,40,1
295,96,43,1
295,97,15,1
295,100,16,1
295,100,19,1
295,100,22,1
295,100,25,1
295,100,28,1
295,100,31,1
295,100,34,1
295,100,37,1
295,100,40,1
295,100,43,1
296,30,15,1
300,32,16,1
300,32,19,1
300,32,22,1
300,32,25,1
300,32,28,1
300,32,31,1
300,32,34,1
300,32,37,1
300,32,40,1
300,32,43,1
300,33,15,1
300,36,16,1
300,36,19,1
300,36,22,1
300,36,25,1
300,36,28,1
300,36,31,1
300,36,34,1
300,36,37,1
300,36,40,1
300,36,43,1
300,37,15,1
300,40,16,1
300,40,19,1
300,40,22,1
300,40,25,1
300,40,28,1
300,40,31,1
300,40,34,1
300,40,37,1
300,40,40,1
300,40,43,1
300,41,15,1
300,44,16,1
300,44,19,1
300,44,22,1
300,44,25,1
300,44,28,1
300,44,31,1
300,44,34,1
300,44,37,1
300,44,40,1
300,44,43,1
300,45,15,1
300,48,16,1
300,48,19,1
300,48,22,1
300,48,25,1
300,48,28,1
300,48,31,1
300,48,34,1
300,48,37,1
300,48,40,1
300,48,43,1
300,49,15,1
300,52,16,1
300,52,19,1
300,52,22,1
300,52,25,1
300,52,28,1
300,52,31,1
300,52,34,1
300,52,37,1
300,52,40,1
300,52,43,1
300,53,15,1
300,56,16,1
300,56,19,1
300,56,22,1
300,56,25,1
300,56,28,1
300,56,31,1
300,56,34,1
300,56,37,1
300,56,40,1
300,56,43,1
300,57,15,1
300,60,16,1
300,60,19,1
300,60,22,1
300,60,25,1
300,60,28,1
300,60,31,1
300,60,34,1
300,60,37,1
300,60,40,1
300,60,43,1
300,61,15,1
300,64,16,1
300,64,19,1
300,64,22,1
300,64,25,1
300,64,28,1
300,64,31,1
300,64,34,1
300,64,37,1
300,64,40,1
300,64,43,1
300,65,15,1
300,68,16,1
300,68,19,1
300,68,22,1
300,68,25,1
300,68,28,1
300,68,31,1
300,68,34,1
300,68,37,1
300,68,40,1
300,68,43,1
300,69,15,1
300,72,16,1
300,72,19,1
300,72,22,1
300,72,25,1
300,72,28,1
300,72,31,1
300,72,34,1
300,72,37,1
300,72,40,1
300,72,43,1
300,73,15,1
300,76,16,1
300,76,19,1
300,76,22,1
300,76,25,1
300,76,28,1
300,76,31,1
300,76,34,1
300,76,37,1
300,76,40,1
300,76,43,1
300,77,15,1
300,80,16,1
300,80,19,1
300,80,22,1
300,80,25,1
300,80,28,1
300,80,31,1
300,80,34,1
300,80,37,1
300,80,40,1
300,80,43,1
300,81,15,1
300,84,16,1
300,84,19,1
300,84,22,1
300,84,25,1
300,84,28,1
300,84,31,1
300,84,34,1
300,84,37,1
300,84,40,1
300,84,43,1
300,85,15,1
300,88,16,1
300,88,19,1
300,88,22,1
300,88,25,1
300,88,28,1
300,88,31,1
300,88,34,1
300,88,37,1
300,88,40,1
300,88,43,1
300,89,15,1
300,92,16,1
300,92,19,1
300,92,22,1
300,92,25,1
300,92,28,1
300,92,31,1
300,92,34,1
300,92,37,1
300,92,40,1
300,92,43,1
300,93,15,1
300,96,16,1
300,96,19,1
300,96,22,1
300,96,25,1
300,96,28,1
300,96,31,1
300,96,34,1
300,96,37,1
300,96,40,1
300,96,43,1
300,97,15,1
300,100,16,1
300,100,19,1
300,100,22,1
300,100,25,1
300,100,28,1
300,100,31,1
300,100,34,1
300,100,37,1
300,100,40,1
300,100,43,1
301,30,15,1
305,32,16,1
305,32,19,1
305,32,22,1
305,32,25,1
305,32,28,1
305,32,31,1
305,32,34,1
305,32,37,1
305,32,40,1
305,32,43,1
305,33,15,1
305,36,16,1
305,36,19,1
305,36,22,1
305,36,25,1
305,36,28,1
305,36,31,1
305,36,34,1
305,36,37,1
305,36,40,1
305,36,43,1
305,37,15,1
305,40,16,1
305,40,19,1
305,40,22,1
305,40,25,1
305,40,28,1
305,40,31,1
305,40,34,1
305,40,37,1
305,40,40,1
305,40,43,1
305,41,15,1
305,44,16,1
305,44,19,1
305,44,22,1
305,44,25,1
305,44,28,1
305,44,31,1
305,44,34,1
305,44,37,1
305,44,40,1
305,44,43,1
305,45,15,1
305,48,16,1
305,48,19,1
305,48,22,1
305,48,25,1
305,48,28,1
305,48,31,1
305,48,34,1
305,48,37,1
305,48,40,1
305,48,43,1
305,49,15,1
305,52,16,1
305,52,19,1
305,52,22,1
305,52,25,1
305,52,28,1
305,52,31,1
305,52,34,1
305,52,37,1
305,52,40,1
305,52,43,1
305,53,15,1
305,56,16,1
305,56,19,1
305,56,22,1
305,56,25,1
305,56,28,1
305,56,31,1
305,56,34,1
305,56,37,1
305,56,40,1
305,56,43,1
305,57,15,1
305,60,16,1
305,60,19,1
305,60,22,1
305,60,25,1
305,60,28,1
305,60,31,1
305,60,34,1
305,60,37,1
305,60,40,1
305,60,43,1
305,61,15,1
305,64,16,1
305,64,19,1
305,64,22,1
305,64,25,1
305,64,28,1
305,64,31,1
305,64,34,1
305,64,37,1
305,64,40,1
305,64,43,1
305,65,15,1
305,68,16,1
305,68,19,1
305,68,22,1
305,68,25,1
305,68,28,1
305,68,31,1
305,68,34,1
305,68,37,1
305,68,40,1
305,68,43,1
305,69,15,1
305,72,16,1
305,72,19,1
305,72,22,1
305,72,25,1
305,72,28,1
305,72,31,1
305,72,34,1
305,72,37,1
305,72,40,1
305,72,43,1
305,73,15,1
305,76,16,1
305,76,19,1
305,76,22,1
305,76,25,1
305,76,28,1
305,76,31,1
305,76,34,1
305,76,37,1
305,76,40,1
305,76,43,1
305,77,15,1
305,80,16,1
305,80,19,1
305,80,22,1
305,80,25,1
305,80,28,1
305,80,31,1
305,80,34,1
305,80,37,1
